,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,label,Churn
19,0.7854302754899176,1.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0189054726368158,0.084073506891271,0.0,
20,0.6786424311275205,1.0,1.0,1.0,0.0,0.375,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.673134328358209,0.2842266462480857,0.0,
21,0.6038057370065322,1.0,0.0,0.0,0.0,0.8055555555555555,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.0701492537313432,0.1335375191424196,0.0,
22,0.2949446180062482,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8621890547263681,0.9013782542113324,0.0,
23,0.7811701221243965,0.0,0.0,0.0,0.0,0.3888888888888888,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1741293532338308,0.990811638591118,0.0,
24,0.4860834990059642,1.0,0.0,1.0,1.0,0.5555555555555556,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.6646766169154228,0.4459418070444104,0.0,
25,0.4730190286850326,1.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0223880597014925,0.2474732006125574,1.0,
26,0.7002272081794945,0.0,0.0,0.0,0.0,0.0694444444444444,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6144278606965173,0.5379785604900459,1.0,
27,0.9723090031241124,0.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5069651741293533,0.8333843797856049,1.0,
28,0.7223800056802044,0.0,0.0,0.0,1.0,0.1666666666666666,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8661691542288558,0.0774885145482389,0.0,
29,0.0269809713149673,1.0,0.0,0.0,0.0,0.0694444444444444,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7746268656716417,0.5905053598774885,1.0,
30,0.9424879295654645,1.0,0.0,1.0,0.0,0.986111111111111,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6751243781094527,0.7568147013782542,0.0,
31,0.5859130928713434,1.0,0.0,0.0,0.0,0.0416666666666666,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5840796019900497,0.2937212863705972,1.0,
32,0.1539335416074978,0.0,0.0,1.0,0.0,0.4166666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0139303482587064,0.8019908116385911,1.0,
33,0.9623686452712298,0.0,0.0,1.0,0.0,0.3472222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0194029850746268,0.6568147013782542,0.0,
34,0.2131496733882419,1.0,0.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0626865671641791,0.0918836140888208,0.0,
35,0.0673104231752343,0.0,1.0,0.0,0.0,0.6388888888888888,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.9129353233830844,0.6310872894333843,1.0,
36,0.8357000852030673,1.0,0.0,0.0,0.0,0.125,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5199004975124378,0.7493108728943338,0.0,
37,0.0137744958818517,0.0,0.0,1.0,0.0,0.2638888888888889,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6825870646766168,0.1551301684532925,0.0,
38,0.6851746662879864,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3099502487562188,0.7643185298621745,0.0,
39,0.7925305310991195,1.0,1.0,1.0,0.0,0.625,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.800497512437811,0.5898928024502297,0.0,
40,0.8199375177506391,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8582089552238806,0.4860643185298621,0.0,
41,0.6117580232888384,1.0,0.0,0.0,0.0,0.5277777777777778,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.7646766169154228,0.4877488514548239,0.0,
42,0.3344220391934109,1.0,0.0,1.0,1.0,0.0138888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0094527363184079,0.2264931087289433,0.0,
43,0.1432831581936949,1.0,0.0,1.0,0.0,0.1388888888888889,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7985074626865671,0.011791730474732,1.0,
44,0.3611190002840102,1.0,0.0,1.0,1.0,0.1805555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641791044776119,0.7087289433384379,0.0,
45,0.3212155637602953,1.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6343283582089552,0.1206738131699846,1.0,
46,0.2504970178926441,0.0,0.0,1.0,0.0,0.5138888888888888,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.2701492537313432,0.160490045941807,0.0,
47,0.2681056518034649,1.0,0.0,0.0,1.0,0.0694444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.0208955223880596,0.0618683001531393,0.0,
48,0.4456120420335132,1.0,0.0,0.0,0.0,0.1527777777777777,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.564179104477612,0.9312404287901992,1.0,
49,0.9984379437659756,1.0,0.0,0.0,1.0,0.8888888888888888,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8049751243781095,0.7705972434915773,0.0,
50,0.4714569724510082,1.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3711442786069651,0.6990811638591118,0.0,
51,0.3983243396762283,1.0,1.0,1.0,0.0,0.5138888888888888,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7388059701492538,0.460490045941807,1.0,
52,0.6941209883555808,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8656716417910447,0.6467075038284839,0.0,
53,0.158193694973019,1.0,1.0,1.0,0.0,0.2777777777777778,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7592039800995024,0.2257274119448698,1.0,
54,0.8687872763419483,0.0,0.0,0.0,0.0,0.3611111111111111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5099502487562189,0.2064318529862174,0.0,
55,0.080942913944902,0.0,0.0,0.0,0.0,0.4166666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0114427860696517,0.7301684532924961,0.0,
56,0.9014484521442772,0.0,0.0,0.0,0.0,0.9583333333333331,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4840796019900497,0.5963246554364472,0.0,
57,0.1154501562056234,1.0,0.0,1.0,1.0,0.875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7079601990049752,0.7091883614088821,0.0,
58,0.4911956830445896,1.0,0.0,1.0,0.0,0.0694444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0109452736318408,0.0725880551301684,1.0,
59,0.4893496165861971,1.0,0.0,1.0,0.0,0.5416666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0218905472636815,0.9151607963246554,0.0,
60,0.0684464640727066,1.0,0.0,0.0,1.0,0.0555555555555555,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8303482587064676,0.4813169984686064,1.0,
61,0.3694973019028685,1.0,0.0,1.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.8248756218905472,0.7592649310872894,0.0,
62,0.5505538199375177,1.0,0.0,1.0,1.0,0.2638888888888889,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8462686567164178,0.2514548238897396,1.0,
63,0.6740982675376314,0.0,0.0,1.0,0.0,0.1527777777777777,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8333333333333334,0.0422664624808575,1.0,
64,0.1225504118148253,0.0,1.0,0.0,0.0,0.4305555555555555,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8129353233830846,0.4240428790199081,1.0,
65,0.0174666287986367,1.0,0.0,0.0,0.0,0.4166666666666666,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6572139303482587,0.3192955589586523,0.0,
66,0.3781596137460948,1.0,0.0,0.0,0.0,0.736111111111111,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.06318407960199,0.0784073506891271,0.0,
67,0.8531667140017041,0.0,0.0,0.0,0.0,0.0694444444444444,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.707462686567164,0.5993874425727411,1.0,
68,0.0526838966202783,1.0,1.0,0.0,0.0,0.7083333333333333,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6104477611940298,0.5203675344563553,0.0,
69,0.2113036069298494,0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.7069651741293532,0.788667687595712,0.0,
70,0.2421187162737858,0.0,0.0,0.0,1.0,0.8472222222222222,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.0671641791044776,0.1375191424196018,0.0,
71,0.345924453280318,1.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5597014925373134,0.7588055130168453,1.0,
72,0.8756035217267821,1.0,0.0,1.0,0.0,0.1388888888888889,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3651741293532338,0.7183767228177641,0.0,
73,0.7250781028117012,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3144278606965174,0.7699846860643185,0.0,
74,0.8570008520306731,1.0,0.0,1.0,0.0,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.4537313432835821,0.5566615620214395,0.0,
75,0.6667140017040614,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4199004975124378,0.1246554364471669,0.0,
76,0.9001704061346208,0.0,0.0,1.0,1.0,0.0555555555555555,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3805970149253731,0.3044410413476263,1.0,
77,0.496449872195399,0.0,0.0,0.0,0.0,0.0555555555555555,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7034825870646766,0.4710566615620214,1.0,
78,0.6750923033229196,0.0,0.0,0.0,1.0,0.4861111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3716417910447761,0.2520673813169984,0.0,
79,0.6604657767679636,0.0,1.0,0.0,0.0,0.625,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6711442786069651,0.4966309341500765,0.0,
80,0.6373189434819654,1.0,0.0,0.0,0.0,0.9027777777777776,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.9129353233830844,0.8572741194486982,0.0,
81,0.6593297358704914,0.0,0.0,1.0,1.0,0.1944444444444444,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6233830845771144,0.0444104134762634,0.0,
82,0.2351604657767679,0.0,0.0,1.0,1.0,0.8472222222222222,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.3228855721393034,0.410260336906585,0.0,
83,0.9539903436523716,1.0,0.0,1.0,1.0,0.9444444444444444,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.617910447761194,0.6854517611026033,0.0,
84,0.6584777051973871,0.0,0.0,1.0,1.0,0.3194444444444444,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.3930348258706467,0.0790199081163859,0.0,
85,0.7026412950866231,0.0,0.0,0.0,0.0,0.7638888888888888,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6298507462686567,0.5872894333843798,0.0,
86,0.4182050553819937,1.0,0.0,1.0,1.0,0.9583333333333331,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0616915422885571,0.187136294027565,0.0,
87,0.4610905992615734,0.0,0.0,1.0,0.0,0.0972222222222222,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6268656716417911,0.732771822358346,0.0,
88,0.7605793808577108,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6049751243781094,0.7248085758039816,0.0,
89,0.1489633626810565,0.0,0.0,1.0,1.0,0.8472222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3129353233830846,0.3915773353751914,0.0,
90,0.841948310139165,1.0,1.0,1.0,0.0,0.8888888888888888,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.617412935323383,0.6506891271056662,0.0,
91,0.8366941209883556,0.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.745771144278607,0.3880551301684533,1.0,
92,0.6664299914796933,0.0,0.0,0.0,0.0,0.0138888888888888,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6099502487562188,0.9140888208269524,1.0,
93,0.0623402442487929,1.0,0.0,0.0,0.0,0.0416666666666666,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6373134328358209,0.2693721286370597,0.0,
94,0.3004828173814257,1.0,0.0,0.0,1.0,0.0416666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0194029850746268,0.6479326186830016,0.0,
95,0.8686452712297642,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6582089552238807,0.7624808575803982,0.0,
96,0.4275773927861402,0.0,0.0,0.0,1.0,0.3611111111111111,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1149253731343283,0.9099540581929556,0.0,
97,0.1089179210451576,1.0,0.0,0.0,0.0,0.5416666666666666,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.817910447761194,0.4993874425727412,0.0,
98,0.8619710309571145,0.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0129353233830845,0.2274119448698315,0.0,
99,0.8588469184890656,0.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0124378109452736,0.2272588055130168,0.0,
100,0.4318375461516615,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.7029850746268657,0.6436447166921899,0.0,
101,0.8396762283442204,0.0,1.0,1.0,0.0,0.5972222222222222,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8885572139303483,0.5911179173047473,1.0,
102,0.2003692132916785,0.0,0.0,0.0,1.0,0.0138888888888888,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0711442786069651,0.3300153139356814,0.0,
103,0.4910536779324055,1.0,0.0,0.0,0.0,0.4027777777777777,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.5238805970149254,0.2404287901990811,0.0,
104,0.7380005680204487,1.0,0.0,0.0,0.0,0.0277777777777777,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6343283582089552,0.2140888208269525,1.0,
105,0.6922749218971883,1.0,0.0,0.0,0.0,0.9444444444444444,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.6104477611940298,0.6949464012251149,0.0,
106,0.93354160749787,1.0,0.0,1.0,1.0,0.9305555555555556,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7094527363184079,0.7868300153139357,0.0,
107,0.2965066742402726,0.0,0.0,1.0,1.0,0.2638888888888889,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0661691542288556,0.6052067381316998,0.0,
108,0.8233456404430559,1.0,0.0,1.0,1.0,0.9166666666666666,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3830845771144279,0.4895865237366003,0.0,
109,0.7916785004260153,0.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.1074626865671641,0.081010719754977,0.0,
110,0.3328599829593865,0.0,0.0,1.0,1.0,0.125,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0149253731343283,0.2652373660030628,0.0,
111,0.6698381141721101,1.0,1.0,1.0,0.0,0.736111111111111,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8517412935323382,0.6970903522205206,1.0,
112,0.9385117864243112,0.0,0.0,0.0,0.0,0.3194444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0124378109452736,0.6098009188361408,0.0,
113,0.9125248508946322,0.0,0.0,1.0,0.0,0.6944444444444444,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.8985074626865671,0.7116385911179173,1.0,
114,0.2002272081794944,1.0,0.0,0.0,0.0,0.0277777777777777,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.564179104477612,0.1418070444104134,0.0,
115,0.1033797216699801,0.0,0.0,1.0,0.0,0.8194444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0208955223880596,0.0747320061255742,0.0,
116,0.0440215847770519,1.0,0.0,1.0,1.0,0.875,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.6492537313432836,0.6914241960183767,0.0,
117,0.8882419767111616,0.0,0.0,1.0,0.0,0.3472222222222222,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5253731343283582,0.2130168453292496,0.0,
118,0.992899744390798,0.0,0.0,0.0,0.0,0.1944444444444444,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.618905472636816,0.0218989280245022,1.0,
119,0.9261573416643,1.0,0.0,1.0,0.0,0.9027777777777776,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.4855721393034825,0.5618683001531394,0.0,
120,0.8241976711161602,1.0,1.0,1.0,0.0,0.9583333333333331,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.381094527363184,0.5171516079632466,0.0,
121,0.1367509230332292,0.0,0.0,1.0,1.0,0.2916666666666666,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5552238805970149,0.1552833078101071,1.0,
122,0.5721385969894917,1.0,0.0,1.0,1.0,0.5972222222222222,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.7263681592039801,0.5248085758039817,0.0,
123,0.8785856290826469,1.0,1.0,1.0,0.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.7338308457711442,0.8044410413476263,0.0,
124,0.9872195399034364,1.0,0.0,0.0,1.0,0.2638888888888889,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0706467661691542,0.7166921898928025,0.0,
